Geo Point;Geo Shape;gid;geom_err;typologie;cdate;mdate;nom_commune;code_commune
44.77049723740116, -0.6049242885021116;"{""coordinates"": [[[-0.6049574, 44.770516], [-0.6049248, 44.7704759], [-0.6048899, 44.770479], [-0.6049264, 44.7705194], [-0.6049574, 44.770516]]], ""type"": ""Polygon""}";756811;;VTS;2022-12-16T08:49:47+01:00;2022-12-16T08:50:06+01:00;Gradignan;33192
44.767714167412215, -0.5947298032531086;"{""coordinates"": [[[-0.5947462, 44.7677339], [-0.5947442, 44.7676929], [-0.5947143, 44.7676938], [-0.5947146, 44.7677353], [-0.5947462, 44.7677339]]], ""type"": ""Polygon""}";756829;;VTS;2022-12-16T08:52:25+01:00;2022-12-16T08:52:47+01:00;Gradignan;33192
44.83034490065091, -0.6340001584446745;"{""coordinates"": [[[-0.6339818, 44.8303564], [-0.6340245, 44.830347], [-0.6340188, 44.8303332], [-0.6339752, 44.8303432], [-0.6339818, 44.8303564]]], ""type"": ""Polygon""}";769363;;VT;2023-02-20T09:22:26+01:00;2023-02-20T09:23:15+01:00;Mérignac;33281
44.84024503230588, -0.6479451448524586;"{""coordinates"": [[[-0.6479367, 44.8402278], [-0.6479372, 44.840263], [-0.6479532, 44.8402625], [-0.6479535, 44.8402274], [-0.6479367, 44.8402278]]], ""type"": ""Polygon""}";769427;;VT;2023-02-20T09:36:13+01:00;2023-02-20T09:37:11+01:00;Mérignac;33281
44.84165457869275, -0.6464457695757923;"{""coordinates"": [[[-0.6464274, 44.8416589], [-0.6464604, 44.8416636], [-0.6464641, 44.8416502], [-0.6464311, 44.8416456], [-0.6464274, 44.8416589]]], ""type"": ""Polygon""}";769451;;VT;2023-02-20T09:40:37+01:00;2023-02-20T09:41:31+01:00;Mérignac;33281
44.84153737519703, -0.6671090850222324;"{""coordinates"": [[[-0.6670941, 44.8415501], [-0.6671119, 44.8415524], [-0.6671242, 44.8415245], [-0.667106, 44.8415226], [-0.6670941, 44.8415501]]], ""type"": ""Polygon""}";769582;;VT;2023-02-20T10:10:59+01:00;2023-02-20T10:11:40+01:00;Mérignac;33281
44.86175677167451, -0.6957042336383161;"{""coordinates"": [[[-0.6957143, 44.8617383], [-0.695691, 44.8617393], [-0.6956946, 44.8617755], [-0.6957171, 44.8617744], [-0.6957143, 44.8617383]]], ""type"": ""Polygon""}";770278;;VT;2023-02-20T13:00:46+01:00;2023-02-20T13:04:36+01:00;Le Haillan;33200
44.9054471219953, -0.6688793042090835;"{""coordinates"": [[[-0.6688897, 44.9054286], [-0.668868, 44.905429], [-0.6688688, 44.9054651], [-0.6688905, 44.9054658], [-0.6688897, 44.9054286]]], ""type"": ""Polygon""}";770690;;VT;2023-02-20T13:54:11+01:00;2023-02-20T13:54:35+01:00;Le Taillan-Médoc;33519
44.87442366439661, -0.6267768408596409;"{""coordinates"": [[[-0.6267949, 44.8744042], [-0.6267661, 44.8744023], [-0.6267591, 44.8744429], [-0.626787, 44.8744456], [-0.6267949, 44.8744042]]], ""type"": ""Polygon""}";770859;;VT;2023-02-20T14:16:03+01:00;2023-02-20T14:16:41+01:00;Le Bouscat;33069
44.88115694300479, -0.6406586018898298;"{""coordinates"": [[[-0.640692, 44.8811558], [-0.6406307, 44.8811428], [-0.6406253, 44.8811584], [-0.6406872, 44.8811709], [-0.640692, 44.8811558]]], ""type"": ""Polygon""}";772140;;VT;2023-02-22T13:07:15+01:00;2023-02-22T13:11:51+01:00;Eysines;33162
44.86484325614386, -0.5613048281924072;"{""coordinates"": [[[-0.5613349, 44.8648579], [-0.5612979, 44.8648186], [-0.5612748, 44.8648289], [-0.5613118, 44.8648678], [-0.5613349, 44.8648579]]], ""type"": ""Polygon""}";734307;;VT;2022-10-20T09:46:06+02:00;2022-10-20T09:46:35+02:00;Bordeaux;33063
44.86015044978229, -0.5707625954026455;"{""coordinates"": [[[-0.5707643, 44.8601741], [-0.5707845, 44.8601338], [-0.570762, 44.8601265], [-0.5707401, 44.8601665], [-0.5707643, 44.8601741]]], ""type"": ""Polygon""}";734421;;VT;2022-10-20T10:02:36+02:00;2022-10-20T10:03:11+02:00;Bordeaux;33063
44.85493715645933, -0.5749763197739496;"{""coordinates"": [[[-0.574985, 44.8549027], [-0.5749451, 44.854966], [-0.5749672, 44.8549719], [-0.5750077, 44.8549084], [-0.574985, 44.8549027]]], ""type"": ""Polygon""}";730566;;VT;2022-10-10T14:31:35+02:00;2022-10-20T10:11:40+02:00;Bordeaux;33063
44.85784750453658, -0.5767697396208346;"{""coordinates"": [[[-0.5767569, 44.8578264], [-0.5767647, 44.8578703], [-0.5767826, 44.8578688], [-0.5767747, 44.8578245], [-0.5767569, 44.8578264]]], ""type"": ""Polygon""}";730660;;VT;2022-10-10T15:02:24+02:00;2022-10-20T10:13:44+02:00;Bordeaux;33063
44.85446105971127, -0.5909084275541937;"{""coordinates"": [[[-0.5908898, 44.854446], [-0.5909092, 44.8544811], [-0.5909275, 44.8544758], [-0.5909067, 44.8544406], [-0.5908898, 44.854446]]], ""type"": ""Polygon""}";730554;;VT;2022-10-10T14:27:39+02:00;2022-10-20T10:15:11+02:00;Bordeaux;33063
44.85253955964256, -0.5875920035363769;"{""coordinates"": [[[-0.587613, 44.8525221], [-0.5875603, 44.8525404], [-0.5875715, 44.8525574], [-0.5876242, 44.8525379], [-0.587613, 44.8525221]]], ""type"": ""Polygon""}";730588;;VT;2022-10-10T14:40:42+02:00;2022-10-20T10:17:24+02:00;Bordeaux;33063
44.82660308263862, -0.6016776877244047;"{""coordinates"": [[[-0.6017025, 44.8265866], [-0.6016802, 44.8265782], [-0.6016525, 44.8266207], [-0.6016758, 44.8266271], [-0.6017025, 44.8265866]]], ""type"": ""Polygon""}";788104;;VT;2023-03-08T14:14:22+01:00;2023-03-08T14:15:54+01:00;Bordeaux;33063
44.84974522177964, -0.6014185197805695;"{""coordinates"": [[[-0.601374, 44.8497483], [-0.6013879, 44.8497683], [-0.6014619, 44.8497433], [-0.6014491, 44.8497216], [-0.601374, 44.8497483]]], ""type"": ""Polygon""}";834800;;VT;2023-04-28T09:51:05+02:00;2023-04-28T09:51:40+02:00;Bordeaux;33063
44.897892323238544, -0.4957324914832688;"{""coordinates"": [[[-0.4957583, 44.8978689], [-0.4956926, 44.8979023], [-0.4957078, 44.8979155], [-0.4957719, 44.8978824], [-0.4957583, 44.8978689]]], ""type"": ""Polygon""}";845568;;VT;2023-05-22T11:18:25+02:00;2023-05-22T11:19:10+02:00;Carbon-Blanc;33096
44.904469872335476, -0.4997847031616374;"{""coordinates"": [[[-0.4998186, 44.9044738], [-0.4997643, 44.9044504], [-0.4997508, 44.9044661], [-0.4998054, 44.9044893], [-0.4998186, 44.9044738]]], ""type"": ""Polygon""}";845585;;VT;2023-05-22T11:24:54+02:00;2023-05-22T11:25:33+02:00;Carbon-Blanc;33096
44.8925633352717, -0.511194433306966;"{""coordinates"": [[[-0.5112199, 44.8925475], [-0.5111598, 44.8925639], [-0.5111696, 44.8925791], [-0.5112286, 44.8925629], [-0.5112199, 44.8925475]]], ""type"": ""Polygon""}";845532;;VT;2023-05-22T11:08:33+02:00;2023-05-22T11:11:04+02:00;Carbon-Blanc;33096
44.850011910801086, -0.5701161409120767;"{""coordinates"": [[[-0.5700941, 44.8500308], [-0.5701127, 44.850036], [-0.5701378, 44.8499928], [-0.5701205, 44.8499873], [-0.5700941, 44.8500308]]], ""type"": ""Polygon""}";730599;;VTS;2022-10-10T14:44:48+02:00;2022-10-20T10:32:41+02:00;Bordeaux;33063
44.829000069345774, -0.6000177291270323;"{""coordinates"": [[[-0.6000281, 44.8290476], [-0.6000726, 44.8290146], [-0.6000201, 44.8289576], [-0.5999563, 44.8289809], [-0.6000281, 44.8290476]]], ""type"": ""Polygon""}";732544;;VTS;2022-10-17T11:37:12+02:00;2022-10-21T08:36:52+02:00;Bordeaux;33063
44.82830116502365, -0.5893202055102369;"{""coordinates"": [[[-0.5892974, 44.8283178], [-0.5893518, 44.8282977], [-0.5893428, 44.8282843], [-0.5892881, 44.8283052], [-0.5892974, 44.8283178]]], ""type"": ""Polygon""}";732728;;VTS;2022-10-17T14:52:14+02:00;2022-10-21T08:40:13+02:00;Bordeaux;33063
44.83146341695632, -0.5868379698030345;"{""coordinates"": [[[-0.5868649, 44.83146], [-0.5868509, 44.8314448], [-0.5868112, 44.8314662], [-0.5868254, 44.8314823], [-0.5868649, 44.83146]]], ""type"": ""Polygon""}";732712;;VTS;2022-10-17T14:49:44+02:00;2022-10-21T08:41:55+02:00;Bordeaux;33063
44.82820572931755, -0.5677580134377802;"{""coordinates"": [[[-0.5677649, 44.8281869], [-0.5677458, 44.8281878], [-0.5677513, 44.8282247], [-0.5677701, 44.8282237], [-0.5677649, 44.8281869]]], ""type"": ""Polygon""}";730701;;VTS;2022-10-10T15:31:34+02:00;2022-10-21T08:49:36+02:00;Bordeaux;33063
44.85892875804387, -0.5830129866970682;"{""coordinates"": [[[-0.5830456, 44.8589237], [-0.5830324, 44.8589084], [-0.58298, 44.8589343], [-0.5829936, 44.8589489], [-0.5830456, 44.8589237]]], ""type"": ""Polygon""}";735026;;VTS;2022-10-21T09:21:47+02:00;2022-10-21T09:22:05+02:00;Bordeaux;33063
44.843060605456245, -0.555529780234095;"{""coordinates"": [[[-0.5555566, 44.8430319], [-0.5554865, 44.843073], [-0.5555025, 44.8430895], [-0.5555734, 44.843048], [-0.5555566, 44.8430319]]], ""type"": ""Polygon""}";735538;;VTS;2022-10-24T08:52:59+02:00;2022-10-24T08:53:19+02:00;Bordeaux;33063
44.84435793999399, -0.552269403786492;"{""coordinates"": [[[-0.5522983, 44.8443674], [-0.5522603, 44.844337], [-0.5522409, 44.8443483], [-0.5522775, 44.8443787], [-0.5522983, 44.8443674]]], ""type"": ""Polygon""}";735554;;VTS;2022-10-24T08:55:13+02:00;2022-10-24T08:55:36+02:00;Bordeaux;33063
44.84671195127562, -0.5578093763687694;"{""coordinates"": [[[-0.5577913, 44.8466898], [-0.5577775, 44.8467037], [-0.5578273, 44.8467337], [-0.5578419, 44.8467211], [-0.5577913, 44.8466898]]], ""type"": ""Polygon""}";735622;;VTS;2022-10-24T09:07:48+02:00;2022-10-24T09:08:17+02:00;Bordeaux;33063
44.852834066626556, -0.5387537432903261;"{""coordinates"": [[[-0.5387818, 44.8528288], [-0.5387669, 44.8528149], [-0.5387256, 44.8528384], [-0.5387418, 44.8528535], [-0.5387818, 44.8528288]]], ""type"": ""Polygon""}";735689;;VTS;2022-10-24T09:17:01+02:00;2022-10-26T15:26:14+02:00;Bordeaux;33063
44.846177970224716, -0.5441760652936888;"{""coordinates"": [[[-0.544194, 44.8461977], [-0.5441922, 44.8461575], [-0.544159, 44.8461573], [-0.5441594, 44.8461988], [-0.544194, 44.8461977]]], ""type"": ""Polygon""}";735736;;VTS;2022-10-24T09:23:02+02:00;2022-10-24T09:23:24+02:00;Bordeaux;33063
44.8498149648131, -0.6212008482921084;"{""coordinates"": [[[-0.6211656, 44.8498261], [-0.6212373, 44.8498206], [-0.6212355, 44.8498034], [-0.6211636, 44.8498099], [-0.6211656, 44.8498261]]], ""type"": ""Polygon""}";746944;;VTS;2022-11-21T09:13:04+01:00;2022-11-21T09:13:33+01:00;Bordeaux;33063
44.835057531670294, -0.5744434151407249;"{""coordinates"": [[[-0.5744172, 44.8350623], [-0.5744628, 44.8350692], [-0.5744698, 44.835053], [-0.5744242, 44.8350457], [-0.5744172, 44.8350623]]], ""type"": ""Polygon""}";83544;;VTS;2008-11-18T00:00:00+01:00;2022-09-05T13:44:35+02:00;Bordeaux;33063
44.83436443446374, -0.5891954355173254;"{""coordinates"": [[[-0.5891795, 44.834374], [-0.5892171, 44.8343636], [-0.589211, 44.8343552], [-0.5891748, 44.8343646], [-0.5891795, 44.834374]]], ""type"": ""Polygon""}";81337;;VTS;2019-07-02T00:00:00+02:00;2022-09-05T14:20:58+02:00;Bordeaux;33063
44.83781042178692, -0.5892780415512864;"{""coordinates"": [[[-0.5892514, 44.8377477], [-0.5892312, 44.8377534], [-0.5893028, 44.8378718], [-0.5893247, 44.8378654], [-0.5892514, 44.8377477]]], ""type"": ""Polygon""}";82627;;VTS;2008-06-12T00:00:00+02:00;2022-09-05T14:25:58+02:00;Bordeaux;33063
44.857710494919615, -0.559526825848236;"{""coordinates"": [[[-0.5595646, 44.8577032], [-0.559553, 44.8576905], [-0.5594895, 44.8577168], [-0.559502, 44.8577307], [-0.5595646, 44.8577032]]], ""type"": ""Polygon""}";76186;;VTS;2019-05-20T00:00:00+02:00;2022-09-05T14:49:45+02:00;Bordeaux;33063
44.85004018450835, -0.6056536371233715;"{""coordinates"": [[[-0.6056555, 44.8500667], [-0.6056742, 44.850017], [-0.6056525, 44.850013], [-0.6056327, 44.8500635], [-0.6056555, 44.8500667]]], ""type"": ""Polygon""}";747047;;VTS;2022-11-21T09:28:49+01:00;2022-11-21T09:29:11+01:00;Bordeaux;33063
44.85281488200187, -0.5992538879275081;"{""coordinates"": [[[-0.5992673, 44.8527779], [-0.5992224, 44.8528446], [-0.5992422, 44.8528512], [-0.5992853, 44.8527832], [-0.5992673, 44.8527779]]], ""type"": ""Polygon""}";747063;;VTS;2022-11-21T09:31:09+01:00;2022-11-21T09:31:36+01:00;Bordeaux;33063
44.84186453516372, -0.6028568702191087;"{""coordinates"": [[[-0.6028509, 44.8418308], [-0.602838, 44.841896], [-0.6028621, 44.8418985], [-0.6028763, 44.8418341], [-0.6028509, 44.8418308]]], ""type"": ""Polygon""}";747140;;VTS;2022-11-21T09:40:37+01:00;2022-11-21T09:40:57+01:00;Bordeaux;33063
44.84016340350184, -0.5884163171642228;"{""coordinates"": [[[-0.5884066, 44.8401779], [-0.5884374, 44.8401575], [-0.5884272, 44.8401487], [-0.5883948, 44.8401692], [-0.5884066, 44.8401779]]], ""type"": ""Polygon""}";747629;;VTS;2022-11-21T13:10:34+01:00;2022-11-21T13:10:58+01:00;Bordeaux;33063
44.84128826383447, -0.5845035591491158;"{""coordinates"": [[[-0.5844953, 44.8413112], [-0.5845181, 44.8413099], [-0.5845117, 44.8412655], [-0.5844892, 44.8412662], [-0.5844953, 44.8413112]]], ""type"": ""Polygon""}";747695;;VTS;2022-11-21T13:22:49+01:00;2022-11-21T13:23:16+01:00;Bordeaux;33063
44.85795390214325, -0.5583569133420989;"{""coordinates"": [[[-0.5583772, 44.8579373], [-0.5583284, 44.8579603], [-0.5583369, 44.8579708], [-0.5583862, 44.8579466], [-0.5583772, 44.8579373]]], ""type"": ""Polygon""}";76228;;VTS;2001-04-19T00:00:00+02:00;2022-09-05T14:51:26+02:00;Bordeaux;33063
44.833425985584185, -0.5827870081728684;"{""coordinates"": [[[-0.5828089, 44.8334459], [-0.5827847, 44.8333992], [-0.5827659, 44.8334051], [-0.5827876, 44.833452], [-0.5828089, 44.8334459]]], ""type"": ""Polygon""}";80177;;VT;2018-02-23T00:00:00+01:00;2023-08-28T15:31:20+02:00;Bordeaux;33063
44.86701496489432, -0.5876018083894019;"{""coordinates"": [[[-0.5875705, 44.8670261], [-0.5876339, 44.8670231], [-0.5876328, 44.8670038], [-0.58757, 44.8670068], [-0.5875705, 44.8670261]]], ""type"": ""Polygon""}";748339;;VTS;2022-11-22T11:45:48+01:00;2022-11-22T11:46:15+01:00;Le Bouscat;33069
44.86162260372557, -0.5868826609923495;"{""coordinates"": [[[-0.5868446, 44.8616483], [-0.5869339, 44.8616124], [-0.5869238, 44.8615963], [-0.5868299, 44.8616331], [-0.5868446, 44.8616483]]], ""type"": ""Polygon""}";748308;;VTS;2022-11-22T11:43:28+01:00;2022-11-22T11:43:49+01:00;Le Bouscat;33069
44.860008225674086, -0.5890253663873668;"{""coordinates"": [[[-0.5890443, 44.8599691], [-0.5889868, 44.8600404], [-0.5890058, 44.8600471], [-0.5890633, 44.8599781], [-0.5890443, 44.8599691]]], ""type"": ""Polygon""}";748294;;VTS;2022-11-22T11:41:15+01:00;2022-11-22T11:41:37+01:00;Le Bouscat;33069
44.85654051232779, -0.591578732428917;"{""coordinates"": [[[-0.5915753, 44.8565696], [-0.5916086, 44.8565218], [-0.5915806, 44.8565121], [-0.5915496, 44.8565594], [-0.5915753, 44.8565696]]], ""type"": ""Polygon""}";748267;;VTS;2022-11-22T11:37:52+01:00;2022-11-22T11:38:43+01:00;Le Bouscat;33069
44.80538262514351, -0.6331226192389853;"{""coordinates"": [[[-0.6331186, 44.8053474], [-0.6330982, 44.8053541], [-0.6331257, 44.8054168], [-0.6331475, 44.8054116], [-0.6331186, 44.8053474]]], ""type"": ""Polygon""}";748843;;VTS;2022-11-22T13:28:33+01:00;2022-11-22T13:28:55+01:00;Pessac;33318
44.81264763092646, -0.6143850426879011;"{""coordinates"": [[[-0.6143503, 44.8126498], [-0.6143601, 44.8126648], [-0.6144193, 44.8126463], [-0.6144091, 44.8126301], [-0.6143503, 44.8126498]]], ""type"": ""Polygon""}";748936;;VTS;2022-11-22T13:40:24+01:00;2022-11-22T13:40:51+01:00;Pessac;33318
44.81344047930465, -0.6217107418674503;"{""coordinates"": [[[-0.6217321, 44.8134534], [-0.6217145, 44.8134211], [-0.6216891, 44.813428], [-0.6217074, 44.8134598], [-0.6217321, 44.8134534]]], ""type"": ""Polygon""}";748956;;VTS;2022-11-22T13:43:07+01:00;2022-11-22T13:43:29+01:00;Pessac;33318
44.86546359120394, -0.5525822629409579;"{""coordinates"": [[[-0.5525619, 44.8654831], [-0.5525862, 44.8654866], [-0.5526029, 44.8654448], [-0.552578, 44.8654404], [-0.5525619, 44.8654831]]], ""type"": ""Polygon""}";77614;;VTS;2008-06-12T00:00:00+02:00;2022-09-05T12:42:08+02:00;Bordeaux;33063
44.822159477675136, -0.5630107660598039;"{""coordinates"": [[[-0.5629933, 44.8221748], [-0.5630382, 44.8221588], [-0.5630277, 44.822144], [-0.5629833, 44.8221605], [-0.5629933, 44.8221748]]], ""type"": ""Polygon""}";82831;;VTS;2017-06-22T00:00:00+02:00;2022-09-05T10:33:19+02:00;Bordeaux;33063
44.82257616386396, -0.5678355022565387;"{""coordinates"": [[[-0.5678054, 44.8225819], [-0.5678196, 44.8225957], [-0.5678658, 44.8225704], [-0.567851, 44.8225567], [-0.5678054, 44.8225819]]], ""type"": ""Polygon""}";702560;;VTS;2022-06-13T11:23:41+02:00;2022-09-05T10:38:32+02:00;Bordeaux;33063
44.787025774186446, -0.6548231896377148;"{""coordinates"": [[[-0.6548215, 44.7870008], [-0.6547948, 44.7870099], [-0.6548258, 44.7870514], [-0.6548511, 44.7870411], [-0.6548215, 44.7870008]]], ""type"": ""Polygon""}";749246;;VTS;2022-11-22T14:30:47+01:00;2022-11-22T14:31:13+01:00;Pessac;33318
44.80095496781183, -0.6440931528471375;"{""coordinates"": [[[-0.6440721, 44.8009343], [-0.6440883, 44.8009801], [-0.6441144, 44.8009759], [-0.6440976, 44.8009294], [-0.6440721, 44.8009343]]], ""type"": ""Polygon""}";749950;;VTS;2022-11-22T16:07:18+01:00;2022-11-22T16:08:26+01:00;Pessac;33318
44.79378917031612, -0.658294592868157;"{""coordinates"": [[[-0.6582988, 44.7938048], [-0.6583116, 44.7937978], [-0.6582914, 44.793774], [-0.6582771, 44.7937804], [-0.6582988, 44.7938048]]], ""type"": ""Polygon""}";749725;;VTS;2022-11-22T15:40:43+01:00;2022-11-22T15:40:59+01:00;Pessac;33318
44.80099556250699, -0.6853064206708274;"{""coordinates"": [[[-0.6853279, 44.8010151], [-0.6853408, 44.8009994], [-0.6852855, 44.8009759], [-0.6852721, 44.8009921], [-0.6853279, 44.8010151]]], ""type"": ""Polygon""}";749672;;VT;2022-11-22T15:33:23+01:00;2022-11-22T15:34:13+01:00;Pessac;33318
44.79191065852224, -0.681688684702858;"{""coordinates"": [[[-0.6817296, 44.7919176], [-0.6817291, 44.7919022], [-0.6816472, 44.7919038], [-0.6816487, 44.7919191], [-0.6817296, 44.7919176]]], ""type"": ""Polygon""}";749641;;VT;2022-11-22T15:28:40+01:00;2022-11-22T15:28:57+01:00;Pessac;33318
44.83848713029899, -0.6151476165119757;"{""coordinates"": [[[-0.6151496, 44.8384631], [-0.6151257, 44.8384693], [-0.615146, 44.838511], [-0.6151693, 44.8385057], [-0.6151496, 44.8384631]]], ""type"": ""Polygon""}";81852;;VT;2009-12-01T00:00:00+01:00;2022-05-23T09:43:20+02:00;Mérignac;33281
44.840356052012105, -0.5598730040901784;"{""coordinates"": [[[-0.5599054, 44.8403478], [-0.5598896, 44.8403343], [-0.5598397, 44.8403656], [-0.5598567, 44.8403772], [-0.5599054, 44.8403478]]], ""type"": ""Polygon""}";84554;;VT;2010-12-07T00:00:00+01:00;2022-05-02T15:18:18+02:00;Bordeaux;33063
44.842597274604906, -0.5783876108753586;"{""coordinates"": [[[-0.5783715, 44.8426193], [-0.5784181, 44.8425876], [-0.5784036, 44.8425753], [-0.5783572, 44.8426069], [-0.5783715, 44.8426193]]], ""type"": ""Polygon""}";80402;;VT;2009-12-01T00:00:00+01:00;2022-11-08T15:29:43+01:00;Bordeaux;33063
44.84193342839821, -0.5609411959501578;"{""coordinates"": [[[-0.5609088, 44.8419411], [-0.5609245, 44.8419553], [-0.5609739, 44.8419266], [-0.5609561, 44.8419115], [-0.5609088, 44.8419411]]], ""type"": ""Polygon""}";84517;;VT;2016-04-11T00:00:00+02:00;2022-05-02T13:14:09+02:00;Bordeaux;33063
44.84868154534884, -0.570782915864742;"{""coordinates"": [[[-0.5708015, 44.8486635], [-0.5707785, 44.8486582], [-0.570765, 44.8487012], [-0.5707865, 44.8487046], [-0.5708015, 44.8486635]]], ""type"": ""Polygon""}";84409;;VT;2010-06-04T00:00:00+02:00;2022-05-17T16:50:40+02:00;Bordeaux;33063
44.8735408450033, -0.5461234248598772;"{""coordinates"": [[[-0.5461047, 44.8735529], [-0.5461289, 44.8735586], [-0.5461429, 44.8735294], [-0.5461169, 44.8735232], [-0.5461047, 44.8735529]]], ""type"": ""Polygon""}";81024;;VT;2008-11-18T00:00:00+01:00;2022-05-02T11:46:28+02:00;Bordeaux;33063
44.84267375010886, -0.5707890255973083;"{""coordinates"": [[[-0.5707805, 44.8426972], [-0.5708041, 44.8426952], [-0.5707971, 44.84265], [-0.5707743, 44.8426521], [-0.5707805, 44.8426972]]], ""type"": ""Polygon""}";77857;;VT;2008-11-18T00:00:00+01:00;2023-05-22T13:48:33+02:00;Bordeaux;33063
44.873954499902034, -0.5743211335782511;"{""coordinates"": [[[-0.5743387, 44.8739474], [-0.5743022, 44.8739485], [-0.5743037, 44.8739614], [-0.5743395, 44.8739608], [-0.5743387, 44.8739474]]], ""type"": ""Polygon""}";85015;;VT;2009-02-26T00:00:00+01:00;2022-05-17T16:56:08+02:00;Bordeaux;33063
44.947120225760834, -0.605867003616079;"{""coordinates"": [[[-0.6058733, 44.9471371], [-0.6058914, 44.9471193], [-0.6058599, 44.9471034], [-0.605843, 44.9471211], [-0.6058733, 44.9471371]]], ""type"": ""Polygon""}";892011;;VT;2023-08-29T09:57:55+02:00;2023-08-29T10:00:26+02:00;Parempuyre;33312
44.88502102038822, -0.5269335755018812;"{""coordinates"": [[[-0.5269076, 44.8850332], [-0.5269277, 44.8850422], [-0.526959, 44.8850092], [-0.5269405, 44.8849993], [-0.5269076, 44.8850332]]], ""type"": ""Polygon""}";757040;;VTS;2022-12-19T12:57:31+01:00;2022-12-19T12:58:07+01:00;Lormont;33249
44.87917981485464, -0.5176599001718623;"{""coordinates"": [[[-0.5176783, 44.8791585], [-0.5176626, 44.8791551], [-0.5176411, 44.8792016], [-0.517658, 44.8792036], [-0.5176783, 44.8791585]]], ""type"": ""Polygon""}";757075;;VTS;2022-12-19T13:03:29+01:00;2022-12-19T13:03:59+01:00;Lormont;33249
44.876925423066965, -0.5251089702391236;"{""coordinates"": [[[-0.525086, 44.8769287], [-0.5250997, 44.8769407], [-0.5251317, 44.8769224], [-0.5251185, 44.87691], [-0.525086, 44.8769287]]], ""type"": ""Polygon""}";757092;;VTS;2022-12-19T13:06:45+01:00;2022-12-19T13:07:05+01:00;Lormont;33249
44.863123226390584, -0.537175937708849;"{""coordinates"": [[[-0.5371547, 44.8631486], [-0.5371851, 44.8631518], [-0.5371969, 44.8630984], [-0.5371674, 44.8630938], [-0.5371547, 44.8631486]]], ""type"": ""Polygon""}";757151;;VTS;2022-12-19T13:15:15+01:00;2022-12-19T13:15:32+01:00;Lormont;33249
44.86337804642573, -0.513953277051196;"{""coordinates"": [[[-0.5139369, 44.8633977], [-0.5139575, 44.8633994], [-0.5139703, 44.8633525], [-0.5139461, 44.8633632], [-0.5139369, 44.8633977]]], ""type"": ""Polygon""}";757451;;VTS;2022-12-19T13:53:34+01:00;2022-12-19T13:53:55+01:00;Cenon;33119
44.85416811524006, -0.512359451799122;"{""coordinates"": [[[-0.5123661, 44.8541899], [-0.5123758, 44.85415], [-0.5123514, 44.8541469], [-0.5123442, 44.8541871], [-0.5123661, 44.8541899]]], ""type"": ""Polygon""}";757519;;VTS;2022-12-19T14:02:26+01:00;2022-12-19T14:02:51+01:00;Cenon;33119
44.8498990571605, -0.5089781296904466;"{""coordinates"": [[[-0.5089455, 44.8498855], [-0.5089412, 44.8499021], [-0.50901, 44.8499129], [-0.5090148, 44.8498956], [-0.5089455, 44.8498855]]], ""type"": ""Polygon""}";757535;;VTS;2022-12-19T14:05:10+01:00;2023-07-26T09:15:44+02:00;Cenon;33119
44.82064402936878, -0.5126963388201501;"{""coordinates"": [[[-0.5127211, 44.820657], [-0.5126899, 44.8206213], [-0.5126716, 44.8206308], [-0.5127026, 44.8206668], [-0.5127211, 44.820657]]], ""type"": ""Polygon""}";759149;;VTS;2023-01-04T11:29:11+01:00;2023-01-04T11:29:40+01:00;Bouliac;33065
44.84366791779086, -0.6389951424925616;"{""coordinates"": [[[-0.6390038, 44.8436457], [-0.6389843, 44.8436456], [-0.6389866, 44.8436909], [-0.6390061, 44.8436894], [-0.6390038, 44.8436457]]], ""type"": ""Polygon""}";770161;;VTS;2023-02-20T11:38:58+01:00;2023-02-20T11:39:22+01:00;Mérignac;33281
44.83725545107087, -0.6350829323388987;"{""coordinates"": [[[-0.635093, 44.8372797], [-0.6351124, 44.8372687], [-0.6350713, 44.837231], [-0.6350538, 44.8372413], [-0.635093, 44.8372797]]], ""type"": ""Polygon""}";770179;;VTS;2023-02-20T11:42:12+01:00;2023-02-20T11:42:50+01:00;Mérignac;33281
44.81595995486322, -0.6481945576169734;"{""coordinates"": [[[-0.648175, 44.8159554], [-0.648176, 44.8159666], [-0.6482143, 44.8159643], [-0.6482134, 44.8159535], [-0.648175, 44.8159554]]], ""type"": ""Polygon""}";769310;;VTS;2023-02-20T09:08:50+01:00;2023-02-20T09:09:18+01:00;Mérignac;33281
44.81573828875976, -0.6804000222428309;"{""coordinates"": [[[-0.680393, 44.8157536], [-0.6804154, 44.8157503], [-0.6804066, 44.8157223], [-0.6803847, 44.815727], [-0.680393, 44.8157536]]], ""type"": ""Polygon""}";769820;;VTS;2023-02-20T10:57:09+01:00;2023-02-20T10:58:00+01:00;Mérignac;33281
44.88108181999512, -0.6526839993854044;"{""coordinates"": [[[-0.6527103, 44.8810826], [-0.652666, 44.8810681], [-0.652658, 44.8810811], [-0.6527015, 44.8810955], [-0.6527103, 44.8810826]]], ""type"": ""Polygon""}";772182;;VTS;2023-02-22T13:27:02+01:00;2023-02-22T13:28:56+01:00;Eysines;33162
